Iced NACA 23012 — NACA23012_glaze_XFOIL.dat
  0.15188700  -0.03574631
  0.16067200  -0.03647171
  0.16965500  -0.03723629
  0.17883200  -0.03802406
  0.18820300  -0.03881154
  0.19776500  -0.03958044
  0.20751600  -0.04031624
  0.21745300  -0.04100758
  0.22757000  -0.04164831
  0.23786400  -0.04223686
  0.24833000  -0.04277195
  0.25896100  -0.04325246
  0.26975300  -0.04367749
  0.28070100  -0.04404721
  0.29179700  -0.04436273
  0.30303700  -0.04462447
  0.31441400  -0.04483141
  0.32592100  -0.04498460
  0.33755300  -0.04508109
  0.34930200  -0.04512251
  0.36116100  -0.04512984
  0.37312400  -0.04507210
  0.38518300  -0.04497043
  0.39733200  -0.04481986
  0.40956200  -0.04462113
  0.42186600  -0.04437648
  0.43423700  -0.04408847
  0.44666600  -0.04375725
  0.45914700  -0.04338391
  0.47167000  -0.04297053
  0.48422900  -0.04251750
  0.49681400  -0.04202747
  0.50941800  -0.04150200
  0.52203200  -0.04094215
  0.53464800  -0.04034999
  0.54725800  -0.03972621
  0.55985300  -0.03907289
  0.57242500  -0.03839217
  0.58496500  -0.03768459
  0.59746500  -0.03695188
  0.60991600  -0.03619633
  0.62230900  -0.03541936
  0.63463700  -0.03462216
  0.64689000  -0.03380632
  0.65905900  -0.03297367
  0.67113700  -0.03212567
  0.68311500  -0.03126367
  0.69498400  -0.03038932
  0.70673600  -0.02950447
  0.71836300  -0.02860959
  0.72985600  -0.02770680
  0.74120600  -0.02679782
  0.75240600  -0.02588423
  0.76344800  -0.02496681
  0.77432400  -0.02404726
  0.78502500  -0.02312752
  0.79554400  -0.02220854
  0.80587300  -0.02129119
  0.81600500  -0.02037798
  0.82593200  -0.01947006
  0.83564700  -0.01856858
  0.84514200  -0.01767492
  0.85441100  -0.01679058
  0.86344700  -0.01591751
  0.87224200  -0.01505717
  0.88079100  -0.01420991
  0.88908700  -0.01337785
  0.89712400  -0.01256255
  0.90489600  -0.01176555
  0.91239700  -0.01098796
  0.91962100  -0.01023096
  0.92656400  -0.00949624
  0.93321900  -0.00878517
  0.93958200  -0.00809879
  0.94564800  -0.00743844
  0.95141200  -0.00680574
