Iced NACA 23012 — NACA23012_rime_XFOIL.dat
  0.16006100  -0.03629178
  0.16875700  -0.03707317
  0.17764900  -0.03786689
  0.18673700  -0.03865417
  0.19601900  -0.03942137
  0.20549100  -0.04015575
  0.21515100  -0.04084574
  0.22499500  -0.04148697
  0.23501800  -0.04207798
  0.24521500  -0.04261814
  0.25558200  -0.04310650
  0.26611300  -0.04354107
  0.27680200  -0.04392219
  0.28764500  -0.04425093
  0.29863600  -0.04452804
  0.30976800  -0.04475334
  0.32103600  -0.04492601
  0.33243300  -0.04504812
  0.34395300  -0.04511158
  0.35558800  -0.04512944
  0.36733300  -0.04510599
  0.37918100  -0.04502704
  0.39112400  -0.04490327
  0.40315500  -0.04473153
  0.41526700  -0.04451359
  0.42745200  -0.04425190
  0.43970300  -0.04394825
  0.45201200  -0.04360250
  0.46437200  -0.04321623
  0.47677500  -0.04279124
  0.48921100  -0.04232774
  0.50167500  -0.04182900
  0.51415700  -0.04129568
  0.52664900  -0.04072909
  0.53914300  -0.04013140
  0.55163100  -0.03950264
  0.56410400  -0.03884588
  0.57655400  -0.03816236
  0.58897300  -0.03745249
  0.60135200  -0.03671868
  0.61368300  -0.03596278
  0.62595600  -0.03518602
  0.63816400  -0.03438960
  0.65029900  -0.03357526
  0.66235100  -0.03274469
  0.67431200  -0.03189921
  0.68617400  -0.03104021
  0.69792800  -0.03016947
  0.70956700  -0.02928838
  0.72108100  -0.02839772
  0.73246300  -0.02749956
  0.74370400  -0.02659553
  0.75479600  -0.02568717
  0.76573100  -0.02477505
  0.77650100  -0.02386133
  0.78709900  -0.02294750
  0.79751700  -0.02203450
  0.80774600  -0.02112336
  0.81778000  -0.02021661
  0.82761100  -0.01931516
  0.83723200  -0.01842024
  0.84663600  -0.01753322
  0.85581500  -0.01665558
  0.86476400  -0.01578939
  0.87347400  -0.01493573
  0.88194100  -0.01409517
  0.89015700  -0.01326988
  0.89811600  -0.01246129
  0.90581300  -0.01167094
  0.91324200  -0.01089986
  0.92039600  -0.01014930
  0.92727200  -0.00942092
  0.93386300  -0.00871602
  0.94016400  -0.00803564
  0.94617200  -0.00738114
  0.95188100  -0.00675411
  0.95728700  -0.00615574
  0.96238600  -0.00558712
  0.96717400  -0.00504943
  0.97164800  -0.00454368
  0.97580400  -0.00407079
  0.97963900  -0.00363173
  0.98315100  -0.00322755
  0.98633600  -0.00285919
  0.98919200  -0.00252747
  0.99171700  -0.00223305
  0.99391000  -0.00197658
  0.99576800  -0.00175862
  0.99729000  -0.00157964
  0.99847500  -0.00144002
  0.99932200  -0.00134008
  0.99983000  -0.00128003
